"concurrent_requests";"benchmark_title";"client_home_elapsed_seconds";"client_home_error_msg";"client_home_http_code";"client_home_result";"client_home_started_time";"client_home_stopped_time";"server_buy_cpu_usage";"server_buy_memory_usage";"server_buy_elapsed_seconds";"server_buy_error_msg";"server_buy_result";"server_buy_started_time";"server_buy_stopped_time";"client_buy_elapsed_seconds";"client_buy_error_msg";"client_buy_http_code";"client_buy_result";"client_buy_started_time";"client_buy_stopped_time"
1000;"";20.113;"";-100;False;"2015-01-03T00:33:34.664245";"2015-01-03T00:33:54.777228";33.0;3093;0.309;"";True;"2015-01-03T00:33:56.833494";"2015-01-03T00:33:57.142057";7.86;"";200;True;"2015-01-03T00:33:54.777553";"2015-01-03T00:34:02.638068"
1000;"";21.301;"";200;True;"2015-01-03T00:33:35.224774";"2015-01-03T00:33:56.525924";32.8;3093;0.364;"";True;"2015-01-03T00:33:56.888732";"2015-01-03T00:33:57.253326";6.14;"";200;True;"2015-01-03T00:33:56.526037";"2015-01-03T00:34:02.665596"
1000;"";22.038;"";200;True;"2015-01-03T00:33:34.434905";"2015-01-03T00:33:56.472825";32.7;3093;0.414;"";True;"2015-01-03T00:33:56.844098";"2015-01-03T00:33:57.258458";6.234;"";200;True;"2015-01-03T00:33:56.472943";"2015-01-03T00:34:02.706687"
1000;"";15.38;"";-100;False;"2015-01-03T00:33:34.187539";"2015-01-03T00:33:49.566915";32.2;3093;0.312;"";True;"2015-01-03T00:33:57.036877";"2015-01-03T00:33:57.349413";13.162;"";200;True;"2015-01-03T00:33:49.567177";"2015-01-03T00:34:02.729303"
1000;"";20.318;"";-100;False;"2015-01-03T00:33:35.328999";"2015-01-03T00:33:55.647012";32.2;3093;0.299;"";True;"2015-01-03T00:33:57.088062";"2015-01-03T00:33:57.387074";7.084;"";200;True;"2015-01-03T00:33:55.647228";"2015-01-03T00:34:02.731054"
1000;"";21.81;"";200;True;"2015-01-03T00:33:35.016144";"2015-01-03T00:33:56.826184";32.2;3093;0.279;"";True;"2015-01-03T00:33:57.236546";"2015-01-03T00:33:57.515618";5.911;"";200;True;"2015-01-03T00:33:56.826316";"2015-01-03T00:34:02.737373"
1000;"";23.09;"";200;True;"2015-01-03T00:33:34.258004";"2015-01-03T00:33:57.347858";32.5;3089;0.315;"";True;"2015-01-03T00:33:57.641957";"2015-01-03T00:33:57.957062";5.496;"";200;True;"2015-01-03T00:33:57.347995";"2015-01-03T00:34:02.844329"
1000;"";22.487;"";-100;False;"2015-01-03T00:33:34.391780";"2015-01-03T00:33:56.879011";32.1;3091;0.275;"";True;"2015-01-03T00:33:57.284582";"2015-01-03T00:33:57.559970";5.967;"";200;True;"2015-01-03T00:33:56.879328";"2015-01-03T00:34:02.846103"
1000;"";21.968;"";200;True;"2015-01-03T00:33:35.255370";"2015-01-03T00:33:57.223482";32.4;3091;0.312;"";True;"2015-01-03T00:33:57.599535";"2015-01-03T00:33:57.911953";5.696;"";200;True;"2015-01-03T00:33:57.223600";"2015-01-03T00:34:02.919332"
1000;"";21.853;"";200;True;"2015-01-03T00:33:35.166801";"2015-01-03T00:33:57.020283";31.8;3091;0.305;"";True;"2015-01-03T00:33:57.422495";"2015-01-03T00:33:57.727861";5.902;"";200;True;"2015-01-03T00:33:57.020393";"2015-01-03T00:34:02.921970"
1000;"";21.287;"";-100;False;"2015-01-03T00:33:34.967542";"2015-01-03T00:33:56.254967";32.5;3089;0.32;"";True;"2015-01-03T00:33:57.625377";"2015-01-03T00:33:57.944908";6.679;"";200;True;"2015-01-03T00:33:56.255138";"2015-01-03T00:34:02.934142"
1000;"";20.101;"";-100;False;"2015-01-03T00:33:34.075522";"2015-01-03T00:33:54.176548";32.2;3091;0.325;"";True;"2015-01-03T00:33:57.545896";"2015-01-03T00:33:57.871176";8.821;"";200;True;"2015-01-03T00:33:54.176660";"2015-01-03T00:34:02.997266"
1000;"";20.299;"";-100;False;"2015-01-03T00:33:34.068438";"2015-01-03T00:33:54.367205";32.4;3089;0.35;"";True;"2015-01-03T00:33:57.685092";"2015-01-03T00:33:58.034933";8.762;"";200;True;"2015-01-03T00:33:54.367424";"2015-01-03T00:34:03.129503"
1000;"";20.09;"";-100;False;"2015-01-03T00:33:34.341049";"2015-01-03T00:33:54.430971";32.8;3089;0.327;"";True;"2015-01-03T00:33:57.722152";"2015-01-03T00:33:58.049212";8.789;"";200;True;"2015-01-03T00:33:54.431132";"2015-01-03T00:34:03.220236"
1000;"";20.092;"";-100;False;"2015-01-03T00:33:34.099368";"2015-01-03T00:33:54.191442";32.7;3089;0.386;"";True;"2015-01-03T00:33:57.763810";"2015-01-03T00:33:58.150050";9.058;"";200;True;"2015-01-03T00:33:54.191557";"2015-01-03T00:34:03.249615"
1000;"";20.304;"";-100;False;"2015-01-03T00:33:34.064899";"2015-01-03T00:33:54.369058";32.5;3089;0.295;"";True;"2015-01-03T00:33:57.702892";"2015-01-03T00:33:57.998234";8.898;"";200;True;"2015-01-03T00:33:54.369352";"2015-01-03T00:34:03.267026"
1000;"";21.597;"";200;True;"2015-01-03T00:33:35.079825";"2015-01-03T00:33:56.677299";33.7;3091;0.306;"";True;"2015-01-03T00:33:58.037947";"2015-01-03T00:33:58.343941";6.631;"";200;True;"2015-01-03T00:33:56.677459";"2015-01-03T00:34:03.308426"
1000;"";21.499;"";200;True;"2015-01-03T00:33:35.161433";"2015-01-03T00:33:56.660780";34.1;3091;0.39;"";True;"2015-01-03T00:33:57.954325";"2015-01-03T00:33:58.344033";6.649;"";200;True;"2015-01-03T00:33:56.661003";"2015-01-03T00:34:03.310476"
1000;"";22.573;"";200;True;"2015-01-03T00:33:35.087852";"2015-01-03T00:33:57.660673";33.8;3091;0.315;"";True;"2015-01-03T00:33:57.981923";"2015-01-03T00:33:58.297218";5.663;"";200;True;"2015-01-03T00:33:57.660787";"2015-01-03T00:34:03.323596"
1000;"";20.313;"";-100;False;"2015-01-03T00:33:34.058062";"2015-01-03T00:33:54.370873";33.5;3091;0.331;"";True;"2015-01-03T00:33:57.879392";"2015-01-03T00:33:58.210665";8.963;"";200;True;"2015-01-03T00:33:54.371055";"2015-01-03T00:34:03.334043"
1000;"";23.242;"";200;True;"2015-01-03T00:33:34.317242";"2015-01-03T00:33:57.559080";33.0;3091;0.379;"";True;"2015-01-03T00:33:57.787660";"2015-01-03T00:33:58.166189";5.791;"";200;True;"2015-01-03T00:33:57.559206";"2015-01-03T00:34:03.350225"
1000;"";21.644;"";-100;False;"2015-01-03T00:33:34.931261";"2015-01-03T00:33:56.575286";32.9;3091;0.33;"";True;"2015-01-03T00:33:57.838845";"2015-01-03T00:33:58.169231";6.913;"";200;True;"2015-01-03T00:33:56.575504";"2015-01-03T00:34:03.488579"
1000;"";20.104;"";-100;False;"2015-01-03T00:33:34.823363";"2015-01-03T00:33:54.927511";33.8;3088;0.277;"";True;"2015-01-03T00:33:58.411619";"2015-01-03T00:33:58.688975";8.652;"";200;True;"2015-01-03T00:33:54.927647";"2015-01-03T00:34:03.579581"
1000;"";17.196;"";200;True;"2015-01-03T00:33:33.995189";"2015-01-03T00:33:51.191482";32.4;3088;0.354;"";True;"2015-01-03T00:33:58.723814";"2015-01-03T00:33:59.077870";12.397;"";200;True;"2015-01-03T00:33:51.191630";"2015-01-03T00:34:03.588985"
1000;"";23.764;"";200;True;"2015-01-03T00:33:34.303841";"2015-01-03T00:33:58.067793";32.7;3088;0.247;"";True;"2015-01-03T00:33:58.575153";"2015-01-03T00:33:58.822053";5.633;"";200;True;"2015-01-03T00:33:58.067911";"2015-01-03T00:34:03.700677"
1000;"";23.046;"";200;True;"2015-01-03T00:33:34.858285";"2015-01-03T00:33:57.904036";33.3;3088;0.301;"";True;"2015-01-03T00:33:58.417439";"2015-01-03T00:33:58.718887";5.881;"";200;True;"2015-01-03T00:33:57.904158";"2015-01-03T00:34:03.785598"
1000;"";22.257;"";200;True;"2015-01-03T00:33:35.005742";"2015-01-03T00:33:57.262353";32.3;3088;0.319;"";True;"2015-01-03T00:33:58.769012";"2015-01-03T00:33:59.087666";6.54;"";200;True;"2015-01-03T00:33:57.262478";"2015-01-03T00:34:03.802810"
1000;"";20.104;"";-100;False;"2015-01-03T00:33:34.824449";"2015-01-03T00:33:54.928827";32.7;3088;0.318;"";True;"2015-01-03T00:33:58.634042";"2015-01-03T00:33:58.952238";8.884;"";200;True;"2015-01-03T00:33:54.928941";"2015-01-03T00:34:03.813050"
1000;"";20.109;"";-100;False;"2015-01-03T00:33:35.316887";"2015-01-03T00:33:55.426129";31.7;3088;0.262;"";True;"2015-01-03T00:33:58.892784";"2015-01-03T00:33:59.154831";8.473;"";200;True;"2015-01-03T00:33:55.426245";"2015-01-03T00:34:03.899416"
1000;"";23.724;"";200;True;"2015-01-03T00:33:34.607859";"2015-01-03T00:33:58.331717";32.3;3088;0.33;"";True;"2015-01-03T00:33:58.815288";"2015-01-03T00:33:59.145044";5.687;"";200;True;"2015-01-03T00:33:58.331867";"2015-01-03T00:34:04.019271"
1000;"";23.479;"";200;True;"2015-01-03T00:33:34.809318";"2015-01-03T00:33:58.288658";32.3;3088;0.309;"";True;"2015-01-03T00:33:58.804983";"2015-01-03T00:33:59.114231";5.733;"";200;True;"2015-01-03T00:33:58.288745";"2015-01-03T00:34:04.022112"
1000;"";22.282;"";-100;False;"2015-01-03T00:33:34.964909";"2015-01-03T00:33:57.246807";32.3;3088;0.339;"";True;"2015-01-03T00:33:58.740567";"2015-01-03T00:33:59.079562";6.786;"";200;True;"2015-01-03T00:33:57.246927";"2015-01-03T00:34:04.032729"
1000;"";24.074;"";200;True;"2015-01-03T00:33:34.107477";"2015-01-03T00:33:58.181762";32.6;3088;0.306;"";True;"2015-01-03T00:33:58.673445";"2015-01-03T00:33:58.979322";5.854;"";200;True;"2015-01-03T00:33:58.181931";"2015-01-03T00:34:04.036058"
1000;"";21.185;"";-100;False;"2015-01-03T00:33:34.397532";"2015-01-03T00:33:55.582885";31.6;3087;0.257;"";True;"2015-01-03T00:33:58.938769";"2015-01-03T00:33:59.195732";8.52;"";200;True;"2015-01-03T00:33:55.583018";"2015-01-03T00:34:04.103289"
1000;"";21.322;"";-100;False;"2015-01-03T00:33:34.373170";"2015-01-03T00:33:55.694782";31.3;3087;0.235;"";True;"2015-01-03T00:33:59.068703";"2015-01-03T00:33:59.303337";8.46;"";200;True;"2015-01-03T00:33:55.694894";"2015-01-03T00:34:04.154467"
1000;"";17.044;"";200;True;"2015-01-03T00:33:34.540957";"2015-01-03T00:33:51.585124";31.4;3087;0.255;"";True;"2015-01-03T00:33:58.993198";"2015-01-03T00:33:59.247711";12.611;"";200;True;"2015-01-03T00:33:51.585243";"2015-01-03T00:34:04.195916"
1000;"";24.289;"";200;True;"2015-01-03T00:33:34.376920";"2015-01-03T00:33:58.665986";31.3;3087;0.217;"";True;"2015-01-03T00:33:59.032664";"2015-01-03T00:33:59.249327";5.562;"";200;True;"2015-01-03T00:33:58.666102";"2015-01-03T00:34:04.227765"
1000;"";20.725;"";200;True;"2015-01-03T00:33:35.094827";"2015-01-03T00:33:55.819666";31.4;3087;0.28;"";True;"2015-01-03T00:33:59.099798";"2015-01-03T00:33:59.379944";8.434;"";200;True;"2015-01-03T00:33:55.819780";"2015-01-03T00:34:04.253265"
1000;"";20.641;"";200;True;"2015-01-03T00:33:35.081325";"2015-01-03T00:33:55.722423";31.3;3087;0.202;"";True;"2015-01-03T00:33:59.077599";"2015-01-03T00:33:59.279130";8.537;"";200;True;"2015-01-03T00:33:55.722560";"2015-01-03T00:34:04.259196"
1000;"";22.367;"";200;True;"2015-01-03T00:33:35.235312";"2015-01-03T00:33:57.602380";31.4;3087;0.231;"";True;"2015-01-03T00:33:59.097423";"2015-01-03T00:33:59.328209";6.677;"";200;True;"2015-01-03T00:33:57.602499";"2015-01-03T00:34:04.279538"
1000;"";24.101;"";200;True;"2015-01-03T00:33:35.256656";"2015-01-03T00:33:59.357699";33.4;3085;0.354;"";True;"2015-01-03T00:33:59.804928";"2015-01-03T00:34:00.159150";4.975;"";200;True;"2015-01-03T00:33:59.357823";"2015-01-03T00:34:04.332305"
1000;"";24.027;"";200;True;"2015-01-03T00:33:34.314044";"2015-01-03T00:33:58.340891";33.7;3085;0.376;"";True;"2015-01-03T00:33:59.749480";"2015-01-03T00:34:00.125316";6.016;"";200;True;"2015-01-03T00:33:58.341005";"2015-01-03T00:34:04.357179"
1000;"";21.047;"";-100;False;"2015-01-03T00:33:35.192038";"2015-01-03T00:33:56.238974";33.5;3085;0.436;"";True;"2015-01-03T00:33:59.627723";"2015-01-03T00:34:00.064212";8.142;"";200;True;"2015-01-03T00:33:56.239210";"2015-01-03T00:34:04.381232"
1000;"";23.494;"";200;True;"2015-01-03T00:33:34.785258";"2015-01-03T00:33:58.278814";33.5;3085;0.408;"";True;"2015-01-03T00:33:59.666459";"2015-01-03T00:34:00.074967";6.105;"";200;True;"2015-01-03T00:33:58.278926";"2015-01-03T00:34:04.383593"
1000;"";23.528;"";200;True;"2015-01-03T00:33:34.721350";"2015-01-03T00:33:58.249539";33.4;3085;0.418;"";True;"2015-01-03T00:33:59.642777";"2015-01-03T00:34:00.060771";6.136;"";200;True;"2015-01-03T00:33:58.249652";"2015-01-03T00:34:04.385367"
1000;"";21.504;"";200;True;"2015-01-03T00:33:34.702044";"2015-01-03T00:33:56.206218";33.0;3087;0.47;"";True;"2015-01-03T00:33:59.505343";"2015-01-03T00:33:59.975665";8.181;"";200;True;"2015-01-03T00:33:56.206457";"2015-01-03T00:34:04.387872"
1000;"";20.099;"";-100;False;"2015-01-03T00:33:35.326328";"2015-01-03T00:33:55.424935";33.5;3085;0.339;"";True;"2015-01-03T00:33:59.823955";"2015-01-03T00:34:00.162955";8.976;"";200;True;"2015-01-03T00:33:55.425055";"2015-01-03T00:34:04.400921"
1000;"";10.863;"";200;True;"2015-01-03T00:33:34.010003";"2015-01-03T00:33:44.873256";33.7;3085;0.285;"";True;"2015-01-03T00:33:59.878076";"2015-01-03T00:34:00.162831";19.566;"";200;True;"2015-01-03T00:33:44.873529";"2015-01-03T00:34:04.439755"
1000;"";21.227;"";-100;False;"2015-01-03T00:33:35.060402";"2015-01-03T00:33:56.287039";33.8;3085;0.418;"";True;"2015-01-03T00:33:59.735733";"2015-01-03T00:34:00.153746";8.16;"";200;True;"2015-01-03T00:33:56.287301";"2015-01-03T00:34:04.447373"
1000;"";21.124;"";200;True;"2015-01-03T00:33:35.263712";"2015-01-03T00:33:56.387451";33.5;3085;0.283;"";True;"2015-01-03T00:33:59.867837";"2015-01-03T00:34:00.150733";8.075;"";200;True;"2015-01-03T00:33:56.387564";"2015-01-03T00:34:04.462402"
1000;"";24.739;"";200;True;"2015-01-03T00:33:34.780582";"2015-01-03T00:33:59.519241";33.9;3085;0.293;"";True;"2015-01-03T00:33:59.908878";"2015-01-03T00:34:00.201717";4.994;"";200;True;"2015-01-03T00:33:59.519472";"2015-01-03T00:34:04.513082"
1000;"";18.224;"";200;True;"2015-01-03T00:33:34.372244";"2015-01-03T00:33:52.596209";33.8;3085;0.325;"";True;"2015-01-03T00:33:59.924403";"2015-01-03T00:34:00.249005";11.918;"";200;True;"2015-01-03T00:33:52.596456";"2015-01-03T00:34:04.514900"
1000;"";25.767;"";200;True;"2015-01-03T00:33:34.031129";"2015-01-03T00:33:59.798423";34.2;3084;0.371;"";True;"2015-01-03T00:34:00.013425";"2015-01-03T00:34:00.384725";4.726;"";200;True;"2015-01-03T00:33:59.798636";"2015-01-03T00:34:04.524857"
1000;"";25.532;"";200;True;"2015-01-03T00:33:34.130019";"2015-01-03T00:33:59.662294";34.1;3085;0.314;"";True;"2015-01-03T00:33:59.972433";"2015-01-03T00:34:00.286825";4.872;"";200;True;"2015-01-03T00:33:59.662418";"2015-01-03T00:34:04.534258"
1000;"";21.712;"";-100;False;"2015-01-03T00:33:35.086719";"2015-01-03T00:33:56.798901";34.2;3084;0.399;"";True;"2015-01-03T00:34:00.058164";"2015-01-03T00:34:00.456933";7.736;"";200;True;"2015-01-03T00:33:56.799030";"2015-01-03T00:34:04.535336"
1000;"";23.147;"";200;True;"2015-01-03T00:33:35.223380";"2015-01-03T00:33:58.370581";33.9;3085;0.342;"";True;"2015-01-03T00:33:59.917972";"2015-01-03T00:34:00.259514";6.172;"";200;True;"2015-01-03T00:33:58.370834";"2015-01-03T00:34:04.543181"
1000;"";7.253;"";200;True;"2015-01-03T00:33:34.586831";"2015-01-03T00:33:41.839524";34.6;3085;0.381;"";True;"2015-01-03T00:34:00.223066";"2015-01-03T00:34:00.604370";22.719;"";200;True;"2015-01-03T00:33:41.839657";"2015-01-03T00:34:04.558924"
1000;"";21.719;"";-100;False;"2015-01-03T00:33:35.082481";"2015-01-03T00:33:56.801734";34.6;3085;0.371;"";True;"2015-01-03T00:34:00.165607";"2015-01-03T00:34:00.536402";7.765;"";200;True;"2015-01-03T00:33:56.801841";"2015-01-03T00:34:04.566460"
1000;"";21.71;"";-100;False;"2015-01-03T00:33:35.091730";"2015-01-03T00:33:56.801356";34.2;3084;0.436;"";True;"2015-01-03T00:34:00.042384";"2015-01-03T00:34:00.477898";7.792;"";200;True;"2015-01-03T00:33:56.801453";"2015-01-03T00:34:04.592987"
1000;"";21.71;"";-100;False;"2015-01-03T00:33:35.089203";"2015-01-03T00:33:56.799536";34.6;3085;0.418;"";True;"2015-01-03T00:34:00.275815";"2015-01-03T00:34:00.693371";7.801;"";200;True;"2015-01-03T00:33:56.799635";"2015-01-03T00:34:04.600443"
1000;"";21.715;"";-100;False;"2015-01-03T00:33:35.085229";"2015-01-03T00:33:56.799936";34.6;3084;0.323;"";True;"2015-01-03T00:34:00.356638";"2015-01-03T00:34:00.680077";7.814;"";200;True;"2015-01-03T00:33:56.800056";"2015-01-03T00:34:04.613592"
1000;"";21.428;"";200;True;"2015-01-03T00:33:35.253695";"2015-01-03T00:33:56.681435";34.6;3085;0.384;"";True;"2015-01-03T00:34:00.171628";"2015-01-03T00:34:00.555942";7.935;"";200;True;"2015-01-03T00:33:56.681590";"2015-01-03T00:34:04.616165"
1000;"";25.729;"";200;True;"2015-01-03T00:33:34.376056";"2015-01-03T00:34:00.105200";34.8;3084;0.305;"";True;"2015-01-03T00:34:00.421376";"2015-01-03T00:34:00.726868";4.518;"";200;True;"2015-01-03T00:34:00.105448";"2015-01-03T00:34:04.623775"
1000;"";21.707;"";-100;False;"2015-01-03T00:33:35.093321";"2015-01-03T00:33:56.800483";34.5;3085;0.401;"";True;"2015-01-03T00:34:00.292879";"2015-01-03T00:34:00.693545";7.833;"";200;True;"2015-01-03T00:33:56.800586";"2015-01-03T00:34:04.633553"
1000;"";18.951;"";-100;False;"2015-01-03T00:33:34.999297";"2015-01-03T00:33:53.950800";35.4;3084;0.345;"";True;"2015-01-03T00:34:00.436816";"2015-01-03T00:34:00.782168";10.708;"";200;True;"2015-01-03T00:33:53.950913";"2015-01-03T00:34:04.658981"
1000;"";25.169;"";200;True;"2015-01-03T00:33:35.055611";"2015-01-03T00:34:00.224235";35.2;3084;0.33;"";True;"2015-01-03T00:34:00.455680";"2015-01-03T00:34:00.785622";4.448;"";200;True;"2015-01-03T00:34:00.224351";"2015-01-03T00:34:04.672695"
1000;"";23.045;"";200;True;"2015-01-03T00:33:34.222142";"2015-01-03T00:33:57.266992";35.5;3084;0.316;"";True;"2015-01-03T00:34:00.507973";"2015-01-03T00:34:00.823552";7.489;"";200;True;"2015-01-03T00:33:57.267082";"2015-01-03T00:34:04.756349"
1000;"";25.873;"";200;True;"2015-01-03T00:33:34.710873";"2015-01-03T00:34:00.584337";37.4;3084;0.836;"";True;"2015-01-03T00:34:00.858798";"2015-01-03T00:34:01.695094";4.175;"";200;True;"2015-01-03T00:34:00.584459";"2015-01-03T00:34:04.759571"
1000;"";23.097;"";200;True;"2015-01-03T00:33:34.374118";"2015-01-03T00:33:57.470959";37.0;3084;0.573;"";True;"2015-01-03T00:34:00.811192";"2015-01-03T00:34:01.384608";7.314;"";200;True;"2015-01-03T00:33:57.471075";"2015-01-03T00:34:04.784727"
1000;"";22.034;"";200;True;"2015-01-03T00:33:35.261428";"2015-01-03T00:33:57.295490";36.2;3084;0.315;"";True;"2015-01-03T00:34:00.611521";"2015-01-03T00:34:00.926886";7.511;"";200;True;"2015-01-03T00:33:57.295650";"2015-01-03T00:34:04.807079"
1000;"";23.272;"";200;True;"2015-01-03T00:33:34.185337";"2015-01-03T00:33:57.456782";36.3;3084;0.299;"";True;"2015-01-03T00:34:00.743649";"2015-01-03T00:34:01.042679";7.355;"";200;True;"2015-01-03T00:33:57.456957";"2015-01-03T00:34:04.812139"
1000;"";10.434;"";200;True;"2015-01-03T00:33:33.998121";"2015-01-03T00:33:44.432004";35.9;3084;0.277;"";True;"2015-01-03T00:34:00.543699";"2015-01-03T00:34:00.820518";20.382;"";200;True;"2015-01-03T00:33:44.432121";"2015-01-03T00:34:04.813955"
1000;"";6.384;"";200;True;"2015-01-03T00:33:34.605123";"2015-01-03T00:33:40.988624";35.8;3084;0.405;"";True;"2015-01-03T00:34:00.641524";"2015-01-03T00:34:01.046566";23.842;"";200;True;"2015-01-03T00:33:40.988773";"2015-01-03T00:34:04.830844"
1000;"";25.487;"";200;True;"2015-01-03T00:33:35.000337";"2015-01-03T00:34:00.487824";37.3;3084;0.891;"";True;"2015-01-03T00:34:00.866095";"2015-01-03T00:34:01.757505";4.345;"";200;True;"2015-01-03T00:34:00.487948";"2015-01-03T00:34:04.832469"
1000;"";19.723;"";200;True;"2015-01-03T00:33:33.977474";"2015-01-03T00:33:53.700439";37.3;3086;0.675;"";True;"2015-01-03T00:34:01.126353";"2015-01-03T00:34:01.801599";11.139;"";200;True;"2015-01-03T00:33:53.700538";"2015-01-03T00:34:04.839996"
1000;"";24.236;"";200;True;"2015-01-03T00:33:35.143592";"2015-01-03T00:33:59.379502";36.1;3084;0.334;"";True;"2015-01-03T00:34:00.623028";"2015-01-03T00:34:00.956648";5.506;"";200;True;"2015-01-03T00:33:59.379682";"2015-01-03T00:34:04.885652"
1000;"";8.475;"";200;True;"2015-01-03T00:33:35.283260";"2015-01-03T00:33:43.758165";37.0;3086;0.66;"";True;"2015-01-03T00:34:01.031779";"2015-01-03T00:34:01.691732";21.16;"";200;True;"2015-01-03T00:33:43.758291";"2015-01-03T00:34:04.918327"
1000;"";25.809;"";200;True;"2015-01-03T00:33:34.995647";"2015-01-03T00:34:00.804776";36.2;3086;0.532;"";True;"2015-01-03T00:34:01.267322";"2015-01-03T00:34:01.798939";4.125;"";200;True;"2015-01-03T00:34:00.804887";"2015-01-03T00:34:04.929921"
1000;"";25.99;"";200;True;"2015-01-03T00:33:34.658129";"2015-01-03T00:34:00.648487";37.1;3086;0.682;"";True;"2015-01-03T00:34:01.075290";"2015-01-03T00:34:01.757633";4.366;"";200;True;"2015-01-03T00:34:00.648721";"2015-01-03T00:34:05.014733"
1000;"";20.102;"";-100;False;"2015-01-03T00:33:34.074298";"2015-01-03T00:33:54.175950";36.0;3086;0.53;"";True;"2015-01-03T00:34:01.395126";"2015-01-03T00:34:01.925250";10.857;"";200;True;"2015-01-03T00:33:54.176063";"2015-01-03T00:34:05.032713"
1000;"";19.735;"";200;True;"2015-01-03T00:33:33.974486";"2015-01-03T00:33:53.709454";36.4;3086;0.671;"";True;"2015-01-03T00:34:01.130430";"2015-01-03T00:34:01.801833";11.324;"";200;True;"2015-01-03T00:33:53.709566";"2015-01-03T00:34:05.033048"
1000;"";20.547;"";200;True;"2015-01-03T00:33:34.040236";"2015-01-03T00:33:54.587103";34.3;3086;0.415;"";True;"2015-01-03T00:34:01.642288";"2015-01-03T00:34:02.057651";10.475;"";200;True;"2015-01-03T00:33:54.587229";"2015-01-03T00:34:05.062627"
1000;"";26.114;"";200;True;"2015-01-03T00:33:35.311044";"2015-01-03T00:34:01.425491";34.3;3086;0.434;"";True;"2015-01-03T00:34:01.590098";"2015-01-03T00:34:02.023825";3.653;"";200;True;"2015-01-03T00:34:01.425603";"2015-01-03T00:34:05.078191"
1000;"";20.098;"";-100;False;"2015-01-03T00:33:34.079869";"2015-01-03T00:33:54.178279";35.8;3086;0.55;"";True;"2015-01-03T00:34:01.430303";"2015-01-03T00:34:01.980232";10.92;"";200;True;"2015-01-03T00:33:54.178424";"2015-01-03T00:34:05.098540"
1000;"";10.389;"";200;True;"2015-01-03T00:33:34.006156";"2015-01-03T00:33:44.394880";36.1;3086;0.591;"";True;"2015-01-03T00:34:01.210972";"2015-01-03T00:34:01.801941";20.723;"";200;True;"2015-01-03T00:33:44.395009";"2015-01-03T00:34:05.117459"
1000;"";23.84;"";200;True;"2015-01-03T00:33:34.572883";"2015-01-03T00:33:58.413329";34.5;3086;0.483;"";True;"2015-01-03T00:34:01.570593";"2015-01-03T00:34:02.054143";6.753;"";200;True;"2015-01-03T00:33:58.413499";"2015-01-03T00:34:05.166361"
1000;"";26.558;"";200;True;"2015-01-03T00:33:34.480784";"2015-01-03T00:34:01.038566";36.1;3086;0.637;"";True;"2015-01-03T00:34:01.348146";"2015-01-03T00:34:01.985098";4.135;"";200;True;"2015-01-03T00:34:01.038709";"2015-01-03T00:34:05.173579"
1000;"";20.104;"";-100;False;"2015-01-03T00:33:34.102972";"2015-01-03T00:33:54.206803";35.0;3086;0.492;"";True;"2015-01-03T00:34:01.490826";"2015-01-03T00:34:01.983288";10.977;"";200;True;"2015-01-03T00:33:54.206927";"2015-01-03T00:34:05.183742"
1000;"";27.209;"";200;True;"2015-01-03T00:33:34.377986";"2015-01-03T00:34:01.586981";34.3;3086;0.401;"";True;"2015-01-03T00:34:01.619865";"2015-01-03T00:34:02.020788";3.627;"";200;True;"2015-01-03T00:34:01.587087";"2015-01-03T00:34:05.213664"
1000;"";20.164;"";200;True;"2015-01-03T00:33:34.431307";"2015-01-03T00:33:54.594834";34.3;3086;0.393;"";True;"2015-01-03T00:34:01.665637";"2015-01-03T00:34:02.058997";10.761;"";200;True;"2015-01-03T00:33:54.594946";"2015-01-03T00:34:05.355444"
1000;"";27.55;"";200;True;"2015-01-03T00:33:34.061699";"2015-01-03T00:34:01.611815";34.5;3086;0.415;"";True;"2015-01-03T00:34:01.704035";"2015-01-03T00:34:02.119390";3.796;"";200;True;"2015-01-03T00:34:01.611996";"2015-01-03T00:34:05.408215"
1000;"";23.532;"";200;True;"2015-01-03T00:33:35.078275";"2015-01-03T00:33:58.610786";33.9;3086;0.412;"";True;"2015-01-03T00:34:01.713028";"2015-01-03T00:34:02.124890";6.801;"";200;True;"2015-01-03T00:33:58.610940";"2015-01-03T00:34:05.411728"
1000;"";10.537;"";200;True;"2015-01-03T00:33:34.007255";"2015-01-03T00:33:44.544437";32.1;3084;0.283;"";True;"2015-01-03T00:34:02.036727";"2015-01-03T00:34:02.319958";21.348;"";200;True;"2015-01-03T00:33:44.544576";"2015-01-03T00:34:05.892264"
1000;"";26.928;"";200;True;"2015-01-03T00:33:35.083765";"2015-01-03T00:34:02.011480";32.3;3084;0.307;"";True;"2015-01-03T00:34:02.080305";"2015-01-03T00:34:02.386863";3.89;"";200;True;"2015-01-03T00:34:02.011583";"2015-01-03T00:34:05.901706"
1000;"";25.062;"";200;True;"2015-01-03T00:33:34.130890";"2015-01-03T00:33:59.192754";32.0;3081;0.263;"";True;"2015-01-03T00:34:02.227104";"2015-01-03T00:34:02.490094";6.809;"";200;True;"2015-01-03T00:33:59.192896";"2015-01-03T00:34:06.002010"
1000;"";26.993;"";200;True;"2015-01-03T00:33:34.879805";"2015-01-03T00:34:01.872948";32.1;3084;0.221;"";True;"2015-01-03T00:34:02.002543";"2015-01-03T00:34:02.223746";4.197;"";200;True;"2015-01-03T00:34:01.873175";"2015-01-03T00:34:06.070395"
